transaction_id,user_id,timestamp,amount,merchant_category,is_international,distance_from_home_km,card_present,transactions_last_1h,transactions_last_24h,amount_vs_user_avg,hour_of_day,failed_attempts,device_match,is_fraud
bec854b8-84af-4a,397,2026-02-22 12:52:46,45.96,clothing,0,22.48,0,1,1,1.192,12,0,0,0
ca4725c1-fe2c-4a,906,2026-02-22 13:02:10,165.36,grocery,0,28.1,1,1,1,0.875,13,0,1,0
131e72ff-644d-42,487,2026-02-22 13:22:47,206.56,clothing,0,27.8,0,1,1,1.195,13,0,1,0
db4ae38e-7f45-49,377,2026-02-22 13:29:28,295.98,entertainment,0,16.48,1,1,2,0.857,13,0,1,0
4657ffc7-6f35-4e,832,2026-02-22 13:43:25,66.94,healthcare,0,13.38,1,1,2,1.901,13,0,1,0
20bca791-6fa0-4a,331,2026-02-22 13:57:54,339.94,pharmacy,0,24.08,1,1,1,0.874,13,0,1,0
d10ea418-46ee-4b,332,2026-02-22 14:07:42,273.66,gas_station,0,26.41,0,1,1,0.763,14,0,1,0
08b0a27d-4870-4c,313,2026-02-22 14:23:05,458.48,clothing,0,25.75,1,1,1,0.982,14,0,1,0
97d34885-cf79-41,912,2026-02-22 14:36:58,296.82,entertainment,0,29.54,0,1,1,0.613,14,0,1,0
2dee5b41-dcdc-4b,351,2026-02-22 14:54:03,397.28,utilities,0,16.43,1,1,1,0.935,14,1,1,0
1d0164da-758b-45,423,2026-02-22 15:05:25,49.04,utilities,0,18.16,1,1,1,0.321,15,0,1,0
94641db0-38c7-46,99,2026-02-22 15:12:41,122.0,healthcare,0,30.99,1,1,1,0.42,15,0,1,0
31958f06-16a0-4b,728,2026-02-22 15:25:47,112.9,clothing,0,21.45,1,1,1,0.985,15,0,1,0
181bcfae-433b-42,37,2026-02-22 15:38:17,435.63,restaurant,0,30.7,1,1,1,1.804,15,0,1,0
0c23c10f-bef6-49,62,2026-02-22 15:56:50,397.14,utilities,0,17.35,1,1,1,0.851,15,0,1,0
720cd80a-6fa4-4c,833,2026-02-22 16:11:08,419.39,entertainment,0,27.36,1,1,2,0.866,16,0,1,0
f4e80691-cad7-45,611,2026-02-22 16:24:23,68.47,entertainment,0,22.6,1,1,1,0.853,16,0,0,0
fa179b65-5ab1-46,803,2026-02-22 16:29:13,471.17,healthcare,0,11.82,0,1,1,1.512,16,0,1,0
11445721-c7f6-41,859,2026-02-22 16:49:19,95.95,pharmacy,0,7.05,1,1,1,1.016,16,0,1,0
2c6f00ae-77aa-47,470,2026-02-22 17:03:06,391.79,entertainment,0,9.72,1,1,1,1.002,17,0,1,0
b7eab622-60c9-48,857,2026-02-22 17:15:42,245.08,clothing,0,18.76,1,1,1,2.016,17,1,1,0
0f27ba35-2b4a-41,816,2026-02-22 17:21:56,660.26,pharmacy,0,7.82,1,1,1,1.38,17,0,1,0
b8849877-8d34-45,305,2026-02-22 17:35:03,268.8,utilities,0,27.36,0,1,3,1.26,17,0,1,0
c790878a-2f4d-4d,72,2026-02-22 17:52:38,522.1,entertainment,0,17.82,1,1,1,1.194,17,0,1,0
8dd4121b-195a-4c,445,2026-02-22 18:02:37,326.85,pharmacy,0,33.71,1,1,1,0.765,18,0,1,0
c9819698-3cdf-46,582,2026-02-22 18:21:04,38.21,clothing,0,26.1,1,1,1,1.009,18,0,1,0
cd1146ee-b949-4b,821,2026-02-22 18:29:24,63.47,grocery,0,23.16,1,1,1,0.478,18,0,1,0
14e6c99e-3713-4d,102,2026-02-22 18:45:22,17.71,grocery,0,26.74,1,1,1,0.505,18,1,1,0
db47e4e6-5141-42,455,2026-02-22 18:56:42,42.88,healthcare,0,8.86,1,1,1,1.514,18,0,1,0
2c0580cf-40d9-44,495,2026-02-22 19:07:10,126.26,utilities,0,13.28,1,1,1,0.932,19,0,1,0
a9c6f2b2-655d-45,911,2026-02-22 19:20:52,449.21,utilities,0,15.05,1,1,1,1.466,19,0,1,0
d4f41374-7067-4e,501,2026-02-22 19:36:09,162.01,restaurant,0,7.7,1,1,1,0.691,19,0,1,0
59fe449e-365f-49,534,2026-02-22 19:51:01,18.14,clothing,0,27.19,1,1,1,0.133,19,0,0,0
df0329d1-c97c-49,922,2026-02-22 20:01:02,118.85,gas_station,0,23.91,0,1,1,0.67,20,0,1,0
f15da3fd-ca55-4a,783,2026-02-22 20:09:03,64.82,clothing,0,11.65,1,1,1,2.237,20,0,1,0
20a4a943-d433-46,66,2026-02-22 20:31:19,306.21,utilities,0,28.33,0,1,2,0.903,20,0,0,0
a342ee1b-fea4-43,808,2026-02-22 20:39:36,86.99,clothing,0,23.5,1,1,1,0.193,20,0,1,0
6adec813-4987-4f,442,2026-02-22 20:52:47,941.82,utilities,0,23.58,0,1,1,2.01,20,0,0,0
8fd3222b-9ce6-4c,849,2026-02-22 21:05:56,128.87,pharmacy,0,29.22,1,1,1,0.745,21,0,0,0
f9402e7b-0b02-4d,829,2026-02-22 21:19:36,222.68,clothing,0,27.8,1,1,1,1.278,21,0,1,0
b6df95d1-3f44-49,475,2026-02-22 21:34:54,128.55,grocery,0,29.21,1,1,1,0.289,21,0,1,0
dd16dd7b-f50f-4a,615,2026-02-22 21:47:15,149.46,healthcare,0,13.83,0,1,1,0.582,21,0,1,0
bc691a15-4de4-49,173,2026-02-22 22:02:06,248.88,clothing,0,12.43,1,1,1,1.047,22,1,1,0
e6f31e46-a7df-47,832,2026-02-22 22:10:53,21.4,entertainment,0,31.94,0,1,3,0.608,22,0,1,0
68d28ee9-1223-4e,727,2026-02-22 22:22:40,70.71,utilities,0,17.96,0,1,1,0.195,22,0,1,0
1cd82aae-a214-47,913,2026-02-22 22:35:46,1061.93,luxury_goods,0,187.91,1,2,7,9.161,22,3,1,1
589d640b-c744-42,647,2026-02-22 22:48:14,58.12,grocery,0,26.36,0,1,1,0.899,22,0,1,0
32acefd8-7e9a-4b,574,2026-02-22 22:57:19,62.08,clothing,0,30.36,1,1,1,1.38,22,1,1,0
e754ad8f-0398-4a,454,2026-02-22 23:16:18,303.02,utilities,0,10.67,1,1,1,1.307,23,0,1,0
2b17d764-5e6c-43,287,2026-02-22 23:26:51,431.93,healthcare,0,34.91,1,1,1,1.85,23,0,0,0
8afa63ae-c6ff-4e,443,2026-02-22 23:40:15,179.44,grocery,0,16.24,1,1,1,0.491,23,0,0,0
88172bbd-14e2-4e,893,2026-02-22 23:48:52,197.69,pharmacy,0,25.7,0,1,1,0.471,23,0,0,0
4ef4c662-3b5f-47,274,2026-02-23 00:02:32,353.48,clothing,0,27.73,0,1,1,1.61,0,0,1,0
a339eb25-c293-43,391,2026-02-23 03:17:57,2935.53,wire_transfer,0,37.42,0,1,7,6.372,3,2,0,1
60b1cb0f-94c4-4a,762,2026-02-23 00:34:33,390.68,restaurant,0,12.53,1,1,1,1.425,0,0,1,0
2cf43f2f-1bf6-49,978,2026-02-23 00:46:31,42.7,pharmacy,0,25.33,1,1,1,0.28,0,0,1,0
4005ac27-7589-45,48,2026-02-23 00:53:54,305.1,pharmacy,0,32.18,0,1,2,0.728,0,0,1,0
aa75a557-c1ea-43,311,2026-02-23 01:12:05,237.39,clothing,0,16.95,1,1,1,1.346,1,0,1,0
faca4e01-9959-4f,182,2026-02-23 01:22:34,157.1,pharmacy,0,19.36,1,1,1,1.574,1,0,1,0
b7afad7a-aff2-48,84,2026-02-23 01:40:13,77.91,entertainment,0,9.29,1,1,1,0.444,1,0,1,0
086f75ce-5ba0-47,828,2026-02-23 01:54:42,231.11,entertainment,0,35.51,0,1,1,0.772,1,0,1,0
e21aab59-0d52-4d,23,2026-02-23 02:05:35,182.94,restaurant,0,31.49,0,1,1,1.683,2,0,1,0
8c67c7d0-a755-49,800,2026-02-23 02:18:46,344.47,gas_station,0,32.67,1,1,1,1.474,2,0,1,0
5c26e11c-1abe-4f,943,2026-02-23 02:34:02,381.08,entertainment,0,18.75,0,1,1,0.858,2,0,1,0
55fc59af-2b2d-4d,330,2026-02-23 02:45:31,46.71,healthcare,0,10.86,0,1,1,1.181,2,0,0,0
a37e4696-4cd7-4e,813,2026-02-23 02:50:49,396.16,pharmacy,0,6.56,1,1,1,1.507,2,0,1,0
9a8d3941-ca4d-46,7,2026-02-23 03:04:39,575.01,utilities,0,28.9,0,1,1,1.63,3,0,1,0
81ea4ee6-f1c5-48,552,2026-02-23 03:19:14,325.99,pharmacy,0,30.19,0,1,1,1.349,3,0,1,0
b1d4548e-f279-4c,120,2026-02-23 03:35:10,349.44,healthcare,0,33.31,1,1,1,0.783,3,0,0,0
e1cc8f53-c68e-4b,434,2026-02-23 03:44:51,123.36,utilities,0,12.58,1,1,1,1.449,3,0,1,0
b3d26419-5630-4a,745,2026-02-23 04:00:22,295.71,utilities,0,27.18,1,1,1,0.743,4,0,1,0
a8c04c04-62c3-4f,804,2026-02-23 04:17:17,17.4,clothing,0,25.38,1,1,1,0.503,4,0,1,0
cbf67d87-ac9c-42,568,2026-02-23 04:29:30,368.4,clothing,0,9.29,1,1,1,0.794,4,0,1,0
2d54875e-2be8-48,264,2026-02-23 04:34:37,120.19,gas_station,0,27.17,1,1,1,1.21,4,0,1,0
fd292b96-0354-42,44,2026-02-23 04:54:34,238.14,healthcare,0,13.66,0,1,1,1.105,4,0,0,0
ee3e2cbe-f79d-41,175,2026-02-23 05:03:04,356.81,utilities,0,32.05,0,1,1,1.434,5,0,1,0
00edae81-a64f-4f,227,2026-02-23 05:13:09,208.38,grocery,0,26.91,1,1,1,0.803,5,0,0,0
b6481fe5-ef01-48,77,2026-02-23 05:28:25,319.18,pharmacy,0,30.88,1,1,1,1.254,5,0,1,0
403e8fc9-e820-43,419,2026-02-23 05:42:16,119.23,clothing,0,5.51,1,1,1,0.696,5,0,0,0
19635b04-d55a-48,820,2026-02-23 05:51:53,852.77,entertainment,0,9.37,0,1,1,1.872,5,0,1,0
9a319933-ccdf-49,947,2026-02-23 06:05:47,202.67,gas_station,0,14.89,0,1,1,0.862,6,0,0,0
38d6f740-0ee2-4a,305,2026-02-23 06:21:50,250.32,utilities,0,29.56,1,1,2,1.173,6,0,1,0
df9077ab-802b-46,104,2026-02-23 06:32:38,71.27,restaurant,0,14.26,1,1,1,1.21,6,0,0,0
61fd226c-61ce-4a,468,2026-02-23 06:48:00,401.7,entertainment,0,3.47,1,1,1,1.28,6,0,1,0
648e94db-62f5-42,591,2026-02-23 07:02:04,78.75,pharmacy,0,15.29,1,1,1,0.42,7,0,1,0
92ccab73-588e-48,929,2026-02-23 07:17:03,243.84,restaurant,0,28.95,0,1,1,0.646,7,0,1,0
80f1f4a0-bc71-4e,280,2026-02-23 07:28:27,130.78,gas_station,0,23.59,1,1,1,0.485,7,0,1,0
1d4603f4-7b0a-40,649,2026-02-23 07:35:24,175.05,grocery,0,7.52,0,1,1,0.899,7,0,0,0
1233e445-31ba-4f,915,2026-02-23 07:50:21,192.51,restaurant,0,25.85,1,1,1,0.399,7,0,1,0
2e727093-bb33-46,993,2026-02-23 08:08:41,882.74,gas_station,0,14.41,0,1,1,1.827,8,0,0,0
72c81daa-8b0a-44,715,2026-02-23 08:23:11,70.77,grocery,0,36.27,0,1,1,1.091,8,0,1,0
c4c8fa05-9cf6-4d,479,2026-02-23 08:30:37,173.9,grocery,0,16.08,1,1,1,0.475,8,0,1,0
81060fe8-e0fc-4d,97,2026-02-23 08:48:34,370.68,pharmacy,0,37.97,1,1,1,1.787,8,1,1,0
c4bdd247-89dd-47,370,2026-02-23 09:01:27,674.07,healthcare,0,32.59,1,1,1,1.543,9,0,1,0
3988bff8-87e2-4c,488,2026-02-23 09:13:46,144.34,clothing,0,19.97,0,1,1,1.276,9,1,1,0
58f26f3a-cc4a-49,225,2026-02-23 09:21:47,38.41,healthcare,0,8.93,1,1,1,1.262,9,0,1,0
c2dfbdae-457c-4d,483,2026-02-23 03:40:30,1014.15,electronics,0,1.6,0,3,6,9.569,3,2,0,1
8e12e8f7-b15f-49,363,2026-02-23 09:48:09,145.15,entertainment,0,29.11,1,1,1,0.652,9,0,1,0
2bcd15e2-9876-4f,727,2026-02-23 09:58:53,424.02,utilities,0,26.34,0,1,2,1.172,9,0,1,0
85ac43a8-3d59-4b,980,2026-02-23 10:17:28,88.35,grocery,0,20.79,1,1,1,1.408,10,0,1,0
f4e038a3-8fdc-48,670,2026-02-23 10:26:48,248.44,grocery,0,34.16,1,1,1,0.928,10,0,1,0
ceea2c11-9d1f-4f,307,2026-02-23 10:45:42,524.92,utilities,0,25.24,1,1,1,1.071,10,0,0,0
2d2472c5-c22d-42,232,2026-02-23 10:54:06,323.96,healthcare,0,23.22,1,1,1,0.684,10,0,1,0
93993cf2-f541-46,367,2026-02-23 11:08:19,804.39,clothing,0,30.64,1,1,1,1.7,11,0,1,0
5ae42050-1adb-4a,667,2026-02-23 11:23:36,181.65,utilities,0,27.8,1,1,1,0.855,11,0,1,0
9a77b8ab-c97c-44,887,2026-02-23 11:32:15,229.57,utilities,0,19.13,1,1,1,0.654,11,0,1,0
18f7d476-3f96-4f,387,2026-02-23 11:49:27,58.21,gas_station,0,29.15,1,1,1,0.923,11,1,1,0
59e0ba78-c0e0-46,786,2026-02-23 11:59:31,214.21,gas_station,0,23.38,1,1,1,0.635,11,0,1,0
d9f1e852-49b1-4c,678,2026-02-23 12:08:08,690.19,grocery,0,15.5,0,1,1,2.192,12,0,1,0
67105960-1121-46,871,2026-02-23 12:26:37,225.21,clothing,0,1.87,1,1,1,1.239,12,0,1,0
fbf23404-53bf-4e,192,2026-02-23 12:37:44,4480.25,gift_cards,1,4076.08,0,6,4,10.088,12,3,0,1
f009633c-31c3-4a,437,2026-02-23 12:54:05,244.63,restaurant,0,27.28,1,1,1,0.581,12,0,1,0
72cad44f-3241-46,239,2026-02-23 13:04:21,15.37,healthcare,0,17.11,1,1,1,0.131,13,0,1,0
62f12e0c-7754-48,837,2026-02-23 13:18:44,385.52,restaurant,0,37.0,1,1,1,0.817,13,1,1,0
2567b66e-92d3-46,850,2026-02-23 13:27:22,189.1,entertainment,0,34.75,0,1,1,1.058,13,0,1,0
0f168434-3599-40,984,2026-02-23 13:40:26,66.6,grocery,0,37.06,1,1,1,0.941,13,0,1,0
5842be73-f2a2-45,121,2026-02-23 13:56:53,85.3,healthcare,0,21.49,1,1,1,1.264,13,0,1,0
d3204371-411d-48,433,2026-02-23 14:06:41,12.03,restaurant,0,18.37,0,1,1,0.294,14,0,1,0
c75a20c3-54d1-44,39,2026-02-23 14:25:09,689.5,clothing,0,27.21,1,1,1,1.662,14,1,1,0
5e973e72-24b5-43,102,2026-02-23 14:39:01,20.48,restaurant,0,29.04,1,1,2,0.584,14,0,1,0
132ef6fe-f897-49,974,2026-02-23 14:50:57,323.09,restaurant,0,32.68,1,1,1,0.657,14,0,1,0
0d12cda2-45bd-4b,880,2026-02-23 15:05:37,419.1,restaurant,0,21.25,1,1,1,0.859,15,0,1,0
05053c9a-9fe1-41,159,2026-02-23 15:11:05,354.51,pharmacy,0,21.75,0,1,1,2.028,15,0,1,0
61430413-a6a1-4d,882,2026-02-23 15:24:55,297.32,healthcare,0,7.35,1,1,1,1.107,15,0,1,0
ba69ee02-a7ae-47,508,2026-02-23 15:37:36,247.76,healthcare,0,33.17,1,1,1,1.229,15,0,1,0
8c43b107-db77-4f,966,2026-02-23 15:51:51,124.03,entertainment,0,8.99,1,1,1,1.032,15,0,1,0
b588a511-7c45-4d,469,2026-02-23 16:02:18,462.65,gas_station,0,12.07,1,1,1,1.34,16,0,0,0
5a0d963f-84e3-46,464,2026-02-23 16:16:01,49.63,gas_station,0,24.41,1,1,1,1.369,16,0,0,0
3fd7db4d-d0da-4a,993,2026-02-23 16:31:12,341.55,gas_station,0,20.87,1,1,2,0.707,16,1,0,0
d80b14c1-72bd-41,238,2026-02-23 16:47:31,20.55,pharmacy,0,30.09,0,1,1,0.909,16,0,1,0
4d09b06f-6472-4c,542,2026-02-23 16:53:45,133.58,grocery,0,23.77,1,1,1,0.467,16,0,1,0
f29c82e6-3be9-40,58,2026-02-23 17:07:34,576.16,restaurant,0,16.96,1,1,1,1.371,17,0,1,0
a9412fb4-4545-44,279,2026-02-23 17:23:18,660.19,entertainment,0,27.96,1,1,1,1.472,17,0,0,0
d0d33bd7-3ddf-47,725,2026-02-23 17:37:47,37.79,utilities,0,36.4,1,1,1,0.351,17,0,1,0
1f7f1dbf-1c63-4a,769,2026-02-23 17:51:47,130.95,entertainment,0,25.39,1,1,1,0.827,17,1,1,0
b0b64aeb-7f95-49,374,2026-02-23 18:01:18,584.7,healthcare,0,38.15,1,1,1,1.526,18,0,1,0
595dc9d3-15a8-45,949,2026-02-23 18:18:38,224.19,grocery,0,33.08,1,1,1,0.491,18,0,1,0
0e475ed5-d4c1-4f,190,2026-02-23 18:28:27,655.26,gas_station,0,22.38,1,1,1,1.429,18,0,1,0
66580550-19c7-46,620,2026-02-23 18:41:06,752.34,pharmacy,0,3.51,1,1,1,2.292,18,0,1,0
22576a3d-f063-49,58,2026-02-23 18:49:21,506.06,entertainment,0,9.83,0,1,2,1.204,18,0,1,0
56a58767-e928-4d,766,2026-02-23 19:03:04,398.03,utilities,0,33.67,1,1,1,0.967,19,0,1,0
929aa080-9963-45,842,2026-02-23 19:23:47,337.84,restaurant,0,36.42,1,1,1,1.139,19,1,1,0
fedaa0e6-8a51-4a,492,2026-02-23 19:32:32,259.88,utilities,0,19.18,1,1,1,1.255,19,0,0,0
c0fa0d28-05cb-40,93,2026-02-23 19:41:21,226.16,healthcare,0,31.44,1,1,1,0.835,19,0,1,0
ff215036-8251-45,703,2026-02-23 19:55:15,219.21,gas_station,0,7.61,1,1,1,0.931,19,0,1,0
f6924cd6-0c6d-41,603,2026-02-23 03:12:40,2237.89,crypto_exchange,0,1.38,0,1,2,9.689,3,3,0,1
21fd1104-6315-42,287,2026-02-23 20:24:48,125.77,utilities,0,7.92,1,1,2,0.539,20,0,1,0
02e2bd4b-eaaf-4e,767,2026-02-23 20:40:24,121.55,gas_station,0,39.13,1,1,1,0.411,20,0,1,0
c0c51a52-7aa0-44,638,2026-02-23 20:51:37,807.23,pharmacy,0,36.92,1,1,1,1.792,20,0,1,0
9a4b73dd-07cd-47,469,2026-02-23 21:03:50,312.73,entertainment,0,35.35,1,1,2,0.906,21,0,1,0
385b1749-a89c-42,697,2026-02-23 21:13:07,293.7,healthcare,0,34.38,1,1,1,1.725,21,1,1,0
b9ae7e72-fbe3-43,877,2026-02-23 21:33:44,109.25,healthcare,0,35.09,1,1,1,0.263,21,0,1,0
5626e4ac-6cd1-46,310,2026-02-23 21:46:58,40.33,restaurant,0,26.23,1,1,1,1.106,21,0,1,0
512e80f6-8304-4e,527,2026-02-23 21:58:49,411.95,pharmacy,0,25.8,0,1,1,1.118,21,1,1,0
11f2cb72-ba56-42,672,2026-02-23 22:07:26,35.09,gas_station,0,28.15,1,1,1,1.435,22,0,1,0
1f8a6fb3-2c7b-4c,376,2026-02-23 22:19:33,37.63,grocery,0,17.95,0,1,1,1.842,22,0,1,0
c1985703-9ea6-4c,973,2026-02-23 22:35:29,339.01,healthcare,0,29.32,1,1,1,1.173,22,0,1,0
d4051260-53bc-42,178,2026-02-23 22:52:36,108.65,restaurant,0,27.53,1,1,1,0.377,22,0,1,0
4581ecac-ebb7-47,292,2026-02-23 22:59:57,1.82,entertainment,0,32.34,1,1,1,0.017,22,0,1,0
4f8be147-6dd6-4d,898,2026-02-23 23:14:51,583.23,healthcare,0,24.0,1,1,1,1.262,23,0,1,0
38c262db-f16c-47,136,2026-02-23 23:25:32,144.97,clothing,0,8.2,1,1,1,0.488,23,0,1,0
70f64dc8-7022-4d,55,2026-02-23 23:38:35,229.18,entertainment,0,38.37,0,1,1,0.648,23,1,1,0
6f78f7cd-44f3-47,927,2026-02-23 23:53:12,513.3,restaurant,0,21.4,1,1,1,1.229,23,0,1,0
373fb0ac-a58b-44,273,2026-02-24 00:01:58,406.03,restaurant,0,24.52,1,1,1,1.165,0,0,1,0
bd9ec619-f2aa-45,214,2026-02-24 00:16:52,344.5,entertainment,0,28.9,1,1,1,0.885,0,0,1,0
c2dfc47d-5938-41,229,2026-02-24 00:30:27,447.1,utilities,0,31.33,0,1,1,1.228,0,0,0,0
fcd92068-8fe3-42,107,2026-02-24 00:39:26,344.23,entertainment,0,4.16,0,1,1,0.735,0,0,1,0
988ab482-c2fd-4c,254,2026-02-24 00:54:44,167.1,grocery,0,31.33,1,1,1,0.717,0,0,0,0
a399cd39-1ba9-48,59,2026-02-24 01:14:40,212.01,clothing,0,31.51,1,1,1,2.049,1,0,1,0
a7baca8c-ab67-4e,443,2026-02-24 01:20:06,736.19,healthcare,0,19.03,1,1,1,2.013,1,0,1,0
4af54fc8-255b-4f,627,2026-02-24 01:36:58,183.39,healthcare,0,20.66,1,1,1,1.123,1,0,1,0
afae3484-97f6-40,268,2026-02-24 01:47:00,19.58,grocery,0,8.14,1,1,1,0.126,1,0,1,0
43f2b7a7-d8dc-4c,647,2026-02-24 02:04:17,24.02,utilities,0,17.33,1,1,1,0.372,2,0,1,0
28849cc7-1786-4c,740,2026-02-24 02:19:13,54.9,restaurant,0,13.75,1,1,1,0.337,2,0,1,0
dabf44be-89fb-4e,782,2026-02-24 02:30:31,454.1,clothing,0,28.28,1,1,1,1.924,2,0,0,0
fbbf4558-83de-4a,326,2026-02-24 02:39:40,395.01,entertainment,0,29.2,1,1,1,2.038,2,0,1,0
b3dab644-57c9-4b,691,2026-02-24 02:49:02,444.25,pharmacy,0,34.66,1,1,1,1.049,2,0,1,0
439c00b2-cd6c-45,437,2026-02-24 03:11:04,439.59,gas_station,0,38.98,1,1,2,1.043,3,0,1,0
93d32456-ce4d-43,779,2026-02-24 03:22:19,79.87,grocery,0,35.67,1,1,1,0.381,3,0,0,0
818851db-9636-4f,325,2026-02-24 02:36:49,1708.96,electronics,0,5.14,0,3,6,5.937,2,4,0,1
2e70ddca-048d-4c,340,2026-02-24 03:45:07,231.79,grocery,0,24.46,0,1,1,0.697,3,0,1,0
d480b12c-b866-48,659,2026-02-24 03:58:10,77.96,gas_station,0,20.51,1,1,1,1.92,3,0,0,0
41cd2850-1cb7-4d,198,2026-02-24 04:11:56,180.55,healthcare,0,17.95,1,1,1,1.791,4,0,1,0
659432fa-8b0f-42,46,2026-02-24 04:29:14,408.88,grocery,0,14.45,1,1,1,0.832,4,0,0,0
d1489aff-42a3-48,200,2026-02-24 04:33:14,237.58,entertainment,0,20.73,1,1,1,0.577,4,0,1,0
cbc0b49e-3ab4-41,968,2026-02-24 04:52:39,377.01,pharmacy,0,39.31,0,1,1,1.165,4,0,1,0
8ea27176-4161-40,209,2026-02-24 05:06:27,105.45,clothing,0,11.33,1,1,1,1.088,5,0,1,0
3ae70213-710e-4b,78,2026-02-24 05:14:37,815.48,clothing,0,19.42,1,1,1,1.984,5,0,1,0
b5452cd8-4753-4f,579,2026-02-24 05:30:07,183.75,pharmacy,0,28.58,1,1,1,1.06,5,0,1,0
bf0c7bb2-ae7a-43,403,2026-02-24 05:44:57,43.23,grocery,0,29.08,1,1,1,0.542,5,0,1,0
19c499c0-1d8e-48,365,2026-02-24 05:52:59,145.16,restaurant,0,13.92,0,1,1,0.6,5,0,1,0
a0e707ea-5aa9-41,364,2026-02-24 06:11:50,186.74,pharmacy,0,16.68,1,1,1,0.573,6,0,1,0
18b588c1-720b-46,960,2026-02-24 06:19:05,205.15,healthcare,0,31.38,1,1,1,0.955,6,0,1,0
5ae28825-00a4-44,368,2026-02-24 06:37:43,177.96,grocery,0,34.3,1,1,1,1.148,6,0,1,0
d542f13a-86a1-4f,538,2026-02-24 06:43:10,46.78,grocery,0,33.73,0,1,1,0.693,6,0,1,0
50d69885-5e82-4e,158,2026-02-24 06:55:24,70.86,clothing,0,22.31,1,1,1,1.6,6,1,0,0
f95cd1c5-d412-41,694,2026-02-24 07:16:57,188.38,gas_station,0,6.1,1,1,1,1.003,7,0,1,0
e95ca2d0-cdff-45,794,2026-02-24 07:30:26,632.87,healthcare,0,1.58,0,1,1,1.735,7,1,1,0
1f0e6b93-7e2d-44,246,2026-02-24 07:35:35,10.55,gift_cards,0,0.61,0,9,34,0.038,7,6,0,1
fa4445df-32d9-40,61,2026-02-24 07:49:23,258.16,clothing,0,25.28,0,1,1,1.357,7,0,1,0
5aacabf1-3633-44,68,2026-02-24 08:02:49,279.19,gas_station,0,15.75,1,1,1,1.787,8,0,0,0
7b3390e0-9c63-4c,575,2026-02-24 08:15:54,278.73,utilities,0,18.7,0,1,1,0.832,8,0,0,0
60b21af7-c6ae-48,398,2026-02-24 08:29:09,508.61,healthcare,0,22.8,1,1,1,1.706,8,0,1,0
8a516d66-0633-49,986,2026-02-24 08:39:14,171.07,clothing,0,34.41,1,1,1,0.616,8,0,1,0
9faa7110-f091-4c,254,2026-02-24 08:55:50,101.24,utilities,0,35.64,1,1,2,0.434,8,0,1,0
1958e362-857b-40,118,2026-02-24 09:08:23,75.79,grocery,0,29.88,1,1,1,1.128,9,0,1,0
3d5e889a-96d2-4d,752,2026-02-24 09:23:36,303.77,grocery,0,21.76,1,1,1,2.011,9,0,1,0
2c36fdd9-354a-4c,914,2026-02-24 09:37:03,36.23,gas_station,0,32.23,1,1,1,0.219,9,0,1,0
e2448d83-4fc8-48,743,2026-02-24 09:45:21,189.93,gas_station,0,28.12,0,1,1,1.526,9,0,1,0
edf07431-957d-42,651,2026-02-24 10:02:50,158.94,clothing,0,12.39,1,1,1,0.825,10,0,1,0
a544fc36-7635-42,902,2026-02-24 10:17:24,189.23,clothing,0,28.37,0,1,1,0.61,10,0,0,0
b2bdb46d-8566-42,993,2026-02-24 10:31:05,3693.99,luxury_goods,1,13144.2,0,2,2,7.647,10,1,0,1
f4d5fc47-4e5e-43,579,2026-02-24 10:37:18,172.93,healthcare,0,20.59,1,1,2,0.998,10,0,1,0
e707f992-3553-4e,849,2026-02-24 10:54:14,255.5,restaurant,0,12.5,1,1,1,1.478,10,0,1,0
d434957f-7862-4f,990,2026-02-24 11:04:11,139.88,gas_station,0,20.3,1,1,1,1.282,11,0,0,0
25699ae0-0d13-4b,176,2026-02-24 11:22:31,187.29,healthcare,0,20.26,1,1,1,1.224,11,0,1,0
e3e6f7ab-e6e8-45,419,2026-02-24 11:32:00,205.72,healthcare,0,23.24,0,1,1,1.202,11,0,1,0
d0f37176-d72f-42,585,2026-02-24 11:41:20,392.29,pharmacy,0,13.41,1,1,1,1.508,11,0,1,0
ad4a2d9e-add5-4a,82,2026-02-24 11:56:26,456.44,grocery,0,29.23,0,1,1,1.159,11,0,1,0
63bb0aa9-cd40-49,29,2026-02-24 12:15:38,516.46,restaurant,0,25.28,0,1,1,1.105,12,0,0,0
0ae72e6b-0313-4b,698,2026-02-24 12:26:49,1455.22,wire_transfer,1,9375.99,0,1,2,4.925,12,2,0,1
281b7221-851b-44,930,2026-02-24 12:40:53,345.52,clothing,0,20.07,1,1,1,1.106,12,0,1,0
d2b36eb8-599b-40,980,2026-02-24 12:45:40,39.94,utilities,0,33.0,0,1,1,0.636,12,0,1,0
06dc82cc-d18f-49,163,2026-02-24 13:07:41,131.48,utilities,0,23.73,1,1,1,1.485,13,0,1,0
63c08da2-ead5-4f,339,2026-02-24 13:13:19,78.46,pharmacy,0,28.47,1,1,1,1.713,13,1,0,0
b1a7573f-af05-45,587,2026-02-24 13:30:08,108.61,healthcare,0,15.56,1,1,1,0.351,13,0,0,0
cc81976c-d078-47,743,2026-02-24 13:41:49,222.54,healthcare,0,23.15,1,1,2,1.788,13,0,1,0
c32d38d5-d7ce-43,979,2026-02-24 13:54:59,541.67,entertainment,0,35.81,1,1,1,1.159,13,0,1,0
2d5c0d35-1ab4-47,496,2026-02-24 14:07:49,334.26,restaurant,0,28.17,0,1,1,0.683,14,0,1,0
